Timestamp,Which course are you enrolled in?,Awareness - Website,Awareness - Social Media,Awareness - Community Event,Awareness - Family or Friend,Awareness - Current Student,Awareness - Alumni,Awareness - High School Teacher,Awareness - High School Counselor,Awareness - In-app Ad,Awareness - Employer,Awareness - Billboard,Awareness - Television,Awareness - Radio,Awareness - Mail,Awareness - Other,Attendance - Affordable Cost,Attendance - Location/Convenience,Attendance - Choice of Programs,Attendance - Online Offerings,Attendance - Family or Friend Referral,Attendance - Faculty/Staff,Attendance - College Reputation,Attendance - Financial Aid,Attendance - Scholarships,Attendance - Small Class Sizes,Attendance - Extra-Curricular Opportunities,Attendance - Accepted My Transfer Credits,Attendance - Negative Experience at Another College,Attendance - NJ Stars Program,Attendance - Ability to Transfer CCM Credits to a 4-year School,Attendance - Get College Credit While in High School,Event Participation - Open House,Event Participation - Instant Decision Day,Event Participation - On-Campus Information Session,Event Participation - Virtual Information Session,Event Participation - Women Who Dare,Event Participation - Regional College Fair,Event Participation - HS Sharetime Information Session,Event Participation - Challenger Program,Event Participation - CyberSecurity Information Protection Program Participation,Event Participation - Information Session at My High School,Event Participation - Campus Visit with My High School,Event Participation - Campus Visit,Event Participation - Workforce Development Class,Event Participation - Corporate Training,Event Participation - Teen Arts Festival,Event Participation - Summer Camp at CCM,Event Participation - Hour of Code,Previous Experiences - Middle/High School Computing Class,Previous Experiences - Middle/High School Computing Club,Previous Experiences - Middle/High School Computing Competitions,Previous Experiences - Afterschool Computing-Related Program,Previous Experiences - Summer Computing Related Program,Previous Experiences - An AP Computing Class,Previous Experiences - A Dual Enrollment Computing Class,Previous Experiences - Family or Friend Influence,Previous Experiences - Family or Friend Working in the Computing Field,Previous Experiences - High School Teacher or Guidance Counselor,Previous Experiences - Employer influence,Previous Experiences - Current CCM Student,Previous Experiences - Experience at Work,Previous Experiences - Other,What degree program are you currently enrolled in?,Motivation - Job in Computing Field,Motivation - Transfer to Bachelor's Level Program,Motivation - Transfer Credits Back to HS Degree,Motivation - Career Advancement,Motivation - Career Change,Motivation - Professional Development,Motivation - Job Displacement,Motivation - Relocation,Motivation - Keep Current in Tech Industry,Motivation - IT Industry Certifications,Motivation - Financial,Motivation - Personal Enrichment,Computing Info Sources - High School Guidance Counselor,Computing Info Sources - High School Teacher,Computing Info Sources - CCM Information Technologies Website,Computing Info Sources - CCM Admissions,Computing Info Sources - CCM Advisor,Computing Info Sources - Employer,Computing Info Sources - CCM Workforce Development,Computing Info Sources - NJ Workforce Development Program,Computing Info Sources - Other,Computing Major Choice,Gender,Race/ethnicity,Age
2023/10/02 12:21:17 AM EST,CMP 128 Computer Science I,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,,Some Impact,,,,No Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,First Choice,Man,Hispanic or Latino,18 and younger
2023/10/02 1:11:43 AM EST,CMP 128 Computer Science I,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,Some Impact,High Impact,High Impact,High Impact,High Impact,High Impact,Some Impact,High Impact,High Impact,High Impact,,High Impact,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Information Technology,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,First Choice,Man,Asian,21-24
2023/10/02 10:30:24 AM EST,CMP 128 Computer Science I,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,Some Impact,Some Impact,Some Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,exercise science,Man,Hispanic or Latino;White/Caucasian,19-20
2023/10/02 11:02:20 AM EST,CMP 128 Computer Science I,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,High Impact,,High Impact,Some Impact,,High Impact,,High Impact,High Impact,,,High Impact,Some Impact,,Some Impact,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,Computer Science,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,First Choice,Man,Hispanic or Latino,21-24
2023/10/02 3:35:01 PM EST,CMP 128 Computer Science I,Don't recall,No,No,No,Don't recall,Don't recall,Yes,Yes,No,No,No,No,No,Don't recall,Yes,High Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,,,Some Impact,No Impact,High Impact,,,Some Impact,High Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Computer Science,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Don't recall,Don't recall,Yes,Don't recall,No,No,No,No,Yes,Biology,Man,Multi-Racial,18 and younger
2023/10/04 1:23:48 AM EST,CMP 128 Computer Science I,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Some Impact,High Impact,Some Impact,Some Impact,High Impact,,,,,,,,,,High Impact,,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,Some Impact,,Computer Science,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Don't recall,First Choice,Man,White/Caucasian,19-20
2023/10/04 9:09:54 AM EST,CMP 128 Computer Science I,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No Impact,High Impact,High Impact,No Impact,High Impact,No Impact,High Impact,Some Impact,No Impact,High Impact,High Impact,High Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,CIS Game Development Option,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,First Choice,Man,Black/African American,18 and younger
2023/10/04 9:41:18 PM EST,CMP 128 Computer Science I,Yes,Yes,Don't recall,Yes,No,Yes,Don't recall,Don't recall,Don't recall,No,No,Don't recall,Don't recall,Don't recall,Don't recall,High Impact,Some Impact,Some Impact,No Impact,Some Impact,Some Impact,High Impact,High Impact,High Impact,High Impact,No Impact,,,,High Impact,,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,,,,,,,High Impact,High Impact,Some Impact,No Impact,No Impact,Some Impact,,Computer Science,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Don't recall,Yes,Yes,Don't recall,No,No,No,Don't recall,LIberal Arts,Woman,White/Caucasian,25-34
2023/10/10 12:51:37 PM EST,CMP 128 Computer Science I,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Some Impact,High Impact,High Impact,Some Impact,High Impact,,High Impact,High Impact,High Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,High Impact,High Impact,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Computer Science,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,First Choice,Man,White/Caucasian,18 and younger
2023/10/13 6:31:03 PM EST,CMP 128 Computer Science I,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,Some Impact,Yes,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,High Impact,No Impact,High Impact,No Impact,No Impact,High Impact,No Impact,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,Engineering,Woman,Black/African American,18 and younger
2023/12/05 9:53:38 AM EST,CMP 120 Foundations of Information Security,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Information Technology,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,criminal justice/homeland security,Man,Black/African American,21-24
2022/09/26 12:13:34 PM EST,CMP 128 Computer Science I,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Some Impact,High Impact,High Impact,No Impact,Some Impact,Some Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,,,,High Impact,,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Some Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,High Impact,High Impact,Some Impact,,,,,Computer Science,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,First Choice,Man,White/Caucasian,19-20
2022/09/26 1:39:43 PM EST,CMP 128 Computer Science I,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,Computer Science,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,First Choice,Man,Asian,18 and younger
2022/09/26 1:40:17 PM EST,CMP 128 Computer Science I,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,High Impact,High Impact,Some Impact,No Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,,,,High Impact,,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,High Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,First Choice,Man,White/Caucasian,19-20
2022/09/26 1:40:51 PM EST,CMP 128 Computer Science I,No,No,No,Yes,Yes,Yes,Don't recall,Don't recall,No,No,No,No,No,No,No,Some Impact,High Impact,High Impact,Some Impact,High Impact,,High Impact,,,High Impact,,,,,High Impact,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,High Impact,High Impact,,,,,Some Impact,Some Impact,High Impact,,No Impact,Some Impact,No Impact,,Information Technology,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Business,Man,White/Caucasian,19-20
2022/09/26 1:41:09 PM EST,CMP 128 Computer Science I,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,High Impact,High Impact,High Impact,High Impact,Some Impact,Some Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,First Choice,Man,Asian,19-20
2022/09/26 1:41:20 PM EST,CMP 128 Computer Science I,Yes,No,Don't recall,Yes,Yes,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,High Impact,High Impact,High Impact,Some Impact,No Impact,No Impact,High Impact,,,High Impact,High Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,High Impact,High Impact,High Impact,No Impact,High Impact,No Impact,No Impact,Computer Science,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,First Choice,Man,White/Caucasian,18 and younger
2022/09/26 1:41:22 PM EST,CMP 128 Computer Science I,Don't recall,Don't recall,Don't recall,Yes,Yes,Don't recall,Yes,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,No Impact,High Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,,Some Impact,No Impact,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,First Choice,Man,White/Caucasian,18 and younger
2022/09/26 1:43:43 PM EST,CMP 128 Computer Science I,No,No,Don't recall,Yes,Yes,Yes,Don't recall,Don't recall,No,Yes,Yes,No,Don't recall,No,Don't recall,High Impact,High Impact,High Impact,High Impact,Some Impact,Some Impact,Some Impact,High Impact,,Some Impact,High Impact,High Impact,,High Impact,High Impact,,Yes,No,Yes,Yes,No,Yes,No,No,Not Sure,Not Sure,Not Sure,Yes,No,No,No,No,No,High Impact,High Impact,High Impact,Some Impact,High Impact,High Impact,High Impact,Some Impact,Some Impact,,,Some Impact,Some Impact,,Information Technology,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Don't recall,Nursing,Man,Hispanic or Latino,25-34
2022/09/26 1:44:19 PM EST,CMP 128 Computer Science I,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,High Impact,Some Impact,High Impact,Some Impact,High Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,Yes,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Computer Science,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,LIberal Arts,Man,White/Caucasian,19-20
2022/09/26 3:57:07 PM EST,CMP 128 Computer Science I,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,Some Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,Some Impact,Some Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,First Choice,Man,Asian,19-20
2022/09/26 3:58:05 PM EST,CMP 128 Computer Science I,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,,,,High Impact,,Yes,Not Sure,Yes,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,High Impact,High Impact,High Impact,,,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,,Computer Science,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Don't recall,Don't recall,Don't recall,Don't recall,Yes,Science,Man,Hispanic or Latino,19-20
2022/09/26 3:58:15 PM EST,CMP 128 Computer Science I,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,High Impact,High Impact,Some Impact,No Impact,High Impact,No Impact,Some Impact,High Impact,High Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,High Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,First Choice,Man,Asian,18 and younger
2022/09/26 3:59:10 PM EST,CMP 128 Computer Science I,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,High Impact,Some Impact,High Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,Computer Science,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,First Choice,Man,White/Caucasian,21-24
2022/09/26 3:59:23 PM EST,CMP 128 Computer Science I,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,High Impact,High Impact,Some Impact,Some Impact,High Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,Not Sure,No,No,Yes,No,No,No,No,No,No,No,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Computer Science,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,First Choice,Man,Hispanic or Latino,19-20
2022/09/26 3:59:48 PM EST,CMP 128 Computer Science I,Yes,Don't recall,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,High Impact,High Impact,No Impact,Some Impact,Some Impact,No Impact,Some Impact,High Impact,High Impact,No Impact,No Impact,High Impact,No Impact,No Impact,High Impact,No Impact,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,First Choice,Man,Asian,18 and younger
2022/09/26 4:02:17 PM EST,CMP 128 Computer Science I,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,High Impact,High Impact,High Impact,No Impact,High Impact,No Impact,High Impact,,Some Impact,Some Impact,Some Impact,Some Impact,,,High Impact,,Yes,Yes,Yes,Not Sure,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,High Impact,CIS Game Development Option,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,First Choice,Man,White/Caucasian,18 and younger
2022/09/26 4:02:35 PM EST,CMP 128 Computer Science I,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No Impact,High Impact,High Impact,,No Impact,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,High Impact,High Impact,No Impact,Some Impact,No Impact,No Impact,High Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,Information Technology,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,did not swap,Man,White/Caucasian,19-20
2022/09/26 4:04:20 PM EST,CMP 128 Computer Science I,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,High Impact,High Impact,Some Impact,No Impact,High Impact,No Impact,High Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,Yes,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,High Impact,,,,,High Impact,,High Impact,High Impact,,,,,,Computer Science,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,First Choice,Woman,Hispanic or Latino,18 and younger
2022/09/26 4:04:54 PM EST,CMP 128 Computer Science I,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Some Impact,High Impact,High Impact,Some Impact,No Impact,No Impact,High Impact,High Impact,Some Impact,High Impact,No Impact,,,,High Impact,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,High Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,Some Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,Yes,Yes,No,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,First Choice,Woman,Asian,18 and younger
2022/09/26 5:06:55 PM EST,CMP 128 Computer Science I,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Some Impact,Some Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Information Technology,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,First Choice,Man,White/Caucasian,19-20
2022/09/28 1:13:37 PM EST,CMP 128 Computer Science I,Don't recall,Don't recall,Don't recall,Yes,Don't recall,Don't recall,Yes,Yes,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,No Impact,High Impact,High Impact,No Impact,No Impact,,Some Impact,Some Impact,No Impact,Some Impact,Some Impact,High Impact,Some Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,Computer Science,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,First Choice,Man,White/Caucasian,25-34
2022/09/28 3:24:21 PM EST,CMP 128 Computer Science I,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,Some Impact,High Impact,No Impact,High Impact,,No Impact,,Some Impact,High Impact,No Impact,Some Impact,Some Impact,,Some Impact,High Impact,No Impact,No,Not Sure,Yes,No,Yes,Not Sure,No,Yes,Not Sure,No,Yes,Not Sure,No,No,Yes,Not Sure,Not Sure,,No Impact,Some Impact,High Impact,No Impact,,Some Impact,High Impact,No Impact,,Some Impact,High Impact,Some Impact,No Impact,Challenger Program,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Don't recall,No,Don't recall,Yes,No,No,Don't recall,Business,Woman,American Indian/Native American/Alaska Native,19-20
2022/09/29 6:43:28 PM EST,CMP 128 Computer Science I,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,High Impact,High Impact,Some Impact,Some Impact,No Impact,No Impact,High Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,High Impact,High Impact,Some Impact,Some Impact,No Impact,High Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,First Choice,Man,Asian,18 and younger
2022/10/03 1:14:52 PM EST,CMP 128 Computer Science I,No,No,No,Yes,Don't recall,Don't recall,Yes,Don't recall,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,Some Impact,High Impact,,High Impact,,,No Impact,No Impact,Some Impact,No Impact,No Impact,High Impact,No Impact,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Information Technology,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Don't recall,Don't recall,Don't recall,Don't recall,Yes,No,No,No,No,Math & Science -> Psychology -> Liberal Arts -> IT,Man,Hispanic or Latino,21-24
2022/10/05 8:36:35 AM EST,CMP 128 Computer Science I,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,High Impact,High Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,First Choice,Man,White/Caucasian,18 and younger
